Gene,CgB41,CgB44,Cg15m1,Cg15m2,Cg30m1,Cg30m2,Cg45m1,Cg45m2,Cg1h1,Cg1h2,Cg1.5h1,Cg1.5h2,Cg2h1,Cg2h2,Cg3h1,Cg3h2,Cg4h1,Cg4h2,Cg6h1,Cg6h2,Cg8h1,Cg8h2
gene-GWK60_A01639,2.6378698819392,2.98253156282984,2.38225793921607,2.49671611439045,2.15820631742596,2.31173746120813,2.1001148735693,2.11234081127708,3.33754290869036,3.51424476984868,6.00294069886363,5.83231444015221,7.10731673579798,6.85351483681496,7.85337020571585,7.73039359725384,7.84574945874753,8.16431636748925,8.46754652896569,8.82159868101816,8.87588433461309,8.92183823201561
gene-GWK60_A01661,7.59022670822965,7.58064140969072,7.6457740430704,7.52057655737483,7.25930640526305,7.20112319861408,7.81104403944652,7.90450837074934,7.94161496997451,8.05762681596654,7.88951935468447,7.86848303402142,7.69575427862332,7.64916289577006,7.34015888868134,7.53518154341514,7.43465091106746,7.40539176536591,7.26529956921827,7.46313619884389,7.50616204620132,7.42818370886429
gene-GWK60_A01683,5.13683339153064,5.18453207265195,5.69940128992586,5.53889493112425,4.56817911553167,4.56527344874798,5.33413737975963,5.28835275417994,6.40487864402097,6.49329186987184,8.20982848203083,8.21784005467026,8.59783629152408,8.65035869524604,8.47995379398349,8.53864860798067,8.40315436368933,8.2447089608291,8.68836032195636,8.72451113925865,9.14035111695698,9.13685192912322
gene-GWK60_A01727,7.43687325285269,7.60372411759553,7.07763007963096,6.99624379313509,7.66663951757807,7.61751358275178,7.72707270599602,7.83921999261692,7.13184070864419,7.17863017270885,6.99640443841127,6.84349641324147,6.77552555470018,6.81806176166164,6.71435653435587,6.89085342634801,6.73629715639881,6.74281006843843,6.71392571482585,6.88238846119554,6.78045912090449,6.684780003208
gene-GWK60_A01771,6.03453633107611,6.01304843186999,6.16744472923282,6.15174569654432,6.69680392693549,6.81130082764752,5.50488099870836,5.39958442270383,4.16433735694384,3.95425619725994,4.36131144812869,4.28431436329825,4.84112652406849,4.78809258378657,5.48098996762815,5.32133708287323,5.61879411564467,5.60547659210182,5.71172078276967,5.84047415007819,5.62713898224481,5.67233436718164
gene-GWK60_A01793,5.57390605370527,5.48083488845265,5.22207557500406,5.34290430143176,5.51872901111387,5.68816931378867,6.33034265735387,6.36649154082365,6.6838928376877,6.66000121945786,6.44900504285459,6.37303271020087,6.07957562552441,6.11469483679195,5.79080946486957,5.60314778076327,5.5953868500478,5.66530778313386,5.70309593777304,5.62791069284099,5.87246202790921,5.85942665400686
gene-GWK60_A01815,4.7203041039001,4.53138375148579,5.77459114208967,5.69094643613108,2.04253509680345,2.22186736028782,2.40058864683161,2.68530500671172,6.55800825869266,6.60318832586411,7.83056429968821,7.82447529804529,8.17046340183336,8.12330511041301,7.36518243385553,8.0285425211242,7.59150239579354,7.56533392803717,7.8716674713773,7.68808605915611,8.1232749733006,8.09771080512481
gene-GWK60_A01837,6.28340693989416,6.30939065033094,5.60165274345715,5.5273954192913,4.77561761089211,5.03253241924238,6.17313168139291,6.27182135976885,6.89212077688145,6.93083280732078,6.91666168686746,6.91812704558407,6.8156242017772,6.73626131792853,6.41770953117059,6.42496373700448,6.23335732875705,6.24221694176642,5.96150771418893,6.01823409665199,6.19440135531248,6.06872445031767
gene-GWK60_A01859,6.74675657812145,6.76172300910778,7.44856135875805,7.33289858742852,7.50397401427919,7.4420597002168,6.93143465889426,6.93600020438092,7.07816330790187,7.16276313383011,7.56201063035723,7.53770207138277,7.53946612219547,7.60334583048222,7.27465316622582,7.50223759080826,7.47427430052355,7.44794395826048,7.46616498588129,7.55762269422518,7.57667661306169,7.56119727546007
gene-GWK60_A01903,8.76609076112674,8.78068133819036,8.40843884238748,8.41622210683324,9.26944197599339,9.31560892299402,8.62228890803646,8.54662185062976,6.13037570609366,6.07252453263977,4.54170168842116,4.57095415195827,5.12938331760548,5.11963895602931,6.02616373529301,5.95673679176525,6.35855853436987,6.49141131630061,6.4212001897621,6.44696170769076,6.14157199125049,6.19040939016978
gene-GWK60_A01925,9.69419108846185,9.67175969090706,9.28320427178943,9.26134562329853,9.75909778700056,9.8879441324116,9.43103361206725,9.39420207365174,7.60119750709854,7.54146343463719,5.01805977433129,4.97042738159382,5.02243994913331,5.18071666705322,6.8397540035153,6.83350132387354,7.56086263372754,7.63987732872526,7.80644227996529,7.84028354269046,7.561255302673,7.5565217687947
gene-GWK60_A01947,4.91665320847849,4.93602282094237,4.3477775405,4.62727781716024,5.48592306430687,5.38490950177235,6.08704293026212,6.07576349414991,5.79940002157784,5.68948858370447,4.68335701012195,4.97432826300337,4.52492978384709,4.64625746416296,4.48042157567114,4.75399121327885,4.83179986440877,4.72712851673253,4.49244926614161,4.57783838347056,4.51558198838892,4.39601450226185
gene-GWK60_A01969,2.725373512297,2.7234138840461,2.85916560346111,2.64597041720321,2.38093125499828,2.39633604091501,2.87152958917078,3.11451419557225,4.87490808163547,4.89814024731872,6.61166063188888,6.60195190058332,7.06470612052642,7.02611148522629,6.98404468722967,6.63278260091521,5.81140770608215,5.79870261518131,5.10908833172899,5.18530118577121,4.86699194553827,4.83746557787666
gene-GWK60_A02013,8.88961319023234,8.88783231793548,8.55948255031836,8.54027236519976,9.38748470388153,9.46091931806841,8.98073477747187,8.95829819865004,7.25509300669073,7.19877754013943,6.1915594450634,6.10228603888881,6.47435829534488,6.39407081452622,7.46562280292949,7.22146009605749,7.753924315359,7.74528869707646,7.86588336070685,7.8705990949983,7.74881288736307,7.79572095873041
gene-GWK60_A02035,9.81928730239533,9.86124418394982,9.75934922488426,9.43101230348426,7.10842402643947,7.10441702889453,9.47487861688883,9.39785545899615,9.563341084114,9.57574266828253,9.64600298393882,9.49126029926968,9.31013656262289,9.23133000589136,8.904334020124,8.87207428342636,8.47057230959099,8.54991068034791,7.73164056057105,8.19059415168732,7.48978868031616,7.45288497485872
gene-GWK60_A02057,4.4794245892552,4.75144698641831,7.05819213338173,6.6429879735783,3.89932423774949,4.18769139809962,7.49662787064438,7.39159331873591,8.01245362269985,8.08545612286152,8.27123598839238,8.19985481054108,8.27830014404543,8.19476086915582,7.16516191688163,7.34686671170703,6.80515790806681,6.86059190362397,5.88092061987413,6.25993002008307,5.81232433177632,5.85464395847883
gene-GWK60_A02079,2.76575479069369,2.97119279740533,2.55932838453283,2.71518008681317,3.22274566851334,3.43850948953933,3.15144274285488,2.977796662587,2.83989798395472,2.88906261767565,3.10576642405828,3.51203111446782,3.51706254845005,3.68057533249624,4.1152086149735,4.2323144824858,4.16992262449884,4.13788708230727,4.10424415194005,4.01291743245467,4.29547048486552,4.17794430812168
gene-GWK60_A02101,8.09002754914164,8.04171658062065,6.13636568774317,6.14924697404064,4.3624650852631,4.60492116331509,4.807815724825,4.75341705019965,4.73604080827811,4.69248882408212,4.63597327019106,4.58790080406024,4.76910392011212,4.73242296267002,5.04154006923764,4.84778574571884,5.07754853775066,5.0826219261612,5.17828621798117,5.02559901556457,5.07851142596306,5.13096450534138
gene-GWK60_A02123,8.40992214081921,8.47761351807181,7.37016361729584,7.15999417623986,7.51396163940825,7.43107259920924,6.97822119379854,6.95891490065663,6.58523567725282,6.49610310780777,7.80093036174911,7.70684586626215,8.38179661565679,8.35830994761194,8.8951179674521,8.83588438680696,9.03712740203325,9.05330234481938,9.04975383768439,9.12417183526252,9.12362171127323,9.2062076058461
gene-GWK60_A02167,8.75329460129761,8.75529026543951,8.89977416154363,8.92141639506537,8.92274386751283,8.91577864341703,8.78632063822108,8.79788046146035,8.84220311567813,8.79227368341708,9.14423366434495,9.09624492935198,9.12297046178602,9.06119280321277,8.80887211159542,8.81816936558599,8.73427175469902,8.77883333312838,8.69008424794526,8.65917997861422,8.6135222163238,8.65346525189351
gene-GWK60_A02189,6.88071544008862,6.94169157220536,6.87361347622772,6.87024570428665,7.06857805792005,6.91243836368267,7.73169930136498,7.70447580772793,8.29283915556063,8.1856862180918,7.69234163292063,7.72457347933008,7.07716409343829,7.20201055163185,6.02535244740982,6.22732047156114,5.95396147843067,5.88898076857934,5.75289474074275,5.64417728756678,5.64464650355999,5.69803517000959
gene-GWK60_A02211,8.21015618383521,8.24016243507812,8.32360678945956,8.39204091950537,8.29215830353179,8.04878257794327,8.10845934744018,8.06075651438886,7.88403238391813,7.7699847697056,7.4296550870301,7.30193827351861,7.521312194568,7.58691395540011,7.34569671916928,7.83044666389322,7.42430948157811,7.7769277648452,7.75043851298895,7.88161756544819,7.47536187265017,6.85809122056993
gene-GWK60_A02233,7.07449255068008,7.26786346558187,7.33198622645348,7.35365126996136,7.14008538293491,7.06790375157948,7.07699712695874,7.02409816013779,7.01591956725091,6.99304455640159,7.0420850772087,6.86957928179474,6.91770402270869,7.10148371362245,6.81598967170899,6.91519460683408,6.75497232773807,6.88186429128934,6.80828385979037,6.99116257737264,6.92162707752013,6.6006802767185
gene-GWK60_A02277,5.73371251022333,5.68027618901636,6.24071098285889,6.22950205335528,6.30126310724099,6.09614568704243,6.58003573877596,6.51260735531886,6.93583806943813,6.92412538839584,7.09551638628488,6.9836212001922,7.15746970021994,7.17695945967588,7.08970862109175,7.0773384894639,6.71548382532736,6.90750111531276,6.90323600469388,7.00889562772891,6.86900269366174,6.46167332931457
gene-GWK60_A02299,7.28991664414384,7.35277764056477,7.19569601302375,7.19433478218882,7.29080551600744,7.00425482624179,7.51762023779301,7.5041194033424,7.72177082424306,7.79483131441966,7.94744904049838,7.92250486413348,7.70302055603958,7.79073267003583,7.43515356554415,7.66569801436531,7.43794457362767,7.44283903696891,7.41426931821035,7.48723156307836,7.44207046184089,7.2619859238617
gene-GWK60_A02321,5.83420962379159,5.78921229610209,5.77009859770935,5.92074496948268,6.09051062991336,5.83868353657374,5.81177171610857,5.69623584899454,5.54783775984747,5.628081047922,5.94531865666202,5.8358655593646,5.93621428011568,5.9890497544672,5.82243143378719,5.94653813014762,5.95970162034897,5.88769325988889,6.07472554013291,6.06126919268367,6.19548165484177,6.07455010265788
gene-GWK60_A02343,8.24840835791938,8.25426417241441,8.02712242395995,8.08328932504449,7.99956433616175,8.11268858087408,8.01451311994557,7.95160600969593,8.32895446404797,8.31718923548568,8.08787466416993,8.08090118561734,7.92398295799072,7.98346310321573,7.71865217631499,7.53663919462158,7.2403664105369,7.24371104190953,7.07500849954329,7.11307528266078,6.93203319003341,7.0067904986955
gene-GWK60_A02365,7.22555933649341,7.24450643540849,7.12591776169406,7.18765350741798,7.56157562984002,7.61575032321219,7.30384463565624,7.27530272580292,6.65939270137194,6.50412636488163,6.22631702405506,6.25066798662951,6.11427548646033,6.07283933280116,6.18738039891133,6.14179092622825,6.01477842755685,6.0724219388703,6.0525915375428,6.1663734038528,5.90187964944656,5.81835472055043
gene-GWK60_A02387,8.74391523595361,8.78210146623661,8.50554917624766,8.49080157994378,9.00245906331631,8.7857754160983,9.1795948126991,9.14209822606319,8.61147943393962,8.52140626713469,8.61366449582026,8.53891768608142,8.496471798377,8.5568394232787,8.47388105229481,8.38852268385414,7.92944801479451,8.10322823003477,7.88833860596381,7.96200268143304,7.68332651281885,7.30008916004412
gene-GWK60_A02409,7.1240396442138,7.04737507729423,6.87451571010714,6.91770077558559,6.89810423844147,6.7903501321404,6.71244068517458,6.76756337587314,6.40814962827225,6.44537877471539,5.83009944224005,5.96633581675259,6.19995642875877,6.18186362922483,6.24618128000056,6.3227809456559,6.43637014660688,6.39370157606454,6.36841018463961,6.45988490096,6.14157199125049,6.06945394463838
gene-GWK60_A02431,4.94481750205801,4.73951345848528,5.03751951135351,4.9735970303617,5.0194680249597,5.36195250073784,5.19496160236165,5.14590049902989,5.35340526459767,5.26805501361075,5.42166382430902,5.57620731943379,5.67395586082376,5.46585710093046,6.32326625222885,5.46707542650998,5.34999398307106,5.42020428748275,5.56168288084572,5.30472079787324,5.47174400811347,5.64028750079004
gene-GWK60_A02453,9.20006403689982,9.19993778204489,9.31452212720002,9.28739037273014,9.04111650332154,8.87194863340341,9.28037741546744,9.26301022673334,9.76091417295548,9.76767358395834,9.88108365546647,9.85579384421311,9.71639319892311,9.69798804628648,9.28597430816726,9.3612627176276,9.08785870986637,9.16311531058438,9.02481798887784,9.09606625805204,9.04393590890996,8.94514563630603
gene-GWK60_A02475,7.1088578419266,7.10167947441889,7.04020798980713,6.95495051111778,7.22434184810702,7.05197805253268,6.94801361780946,7.02743266448113,6.76437069005716,6.80942662087828,6.59001475502802,6.54451431213368,6.46584035889417,6.50577065354847,6.57719349760392,6.6722196325111,6.56996306606351,6.61559720455829,6.68862176275988,6.58565193668852,6.56500425608832,6.50005732519752
gene-GWK60_A02497,7.5432719639252,7.58944441367864,7.12825990072568,7.24373301830634,8.03842577505672,7.99452065038873,7.35216483310578,7.27755496263402,6.05586606278343,5.99490104462665,5.98147454092309,6.00470047215459,6.48282623537825,6.35870540015558,6.74955031210601,6.81760123427507,6.67558171753245,6.78353053083476,6.92573023164493,6.83345762876787,6.61994857835284,6.39514553358675
gene-GWK60_A02519,7.02182084020593,7.20451582415011,7.13584628076541,7.10324110479817,7.08943425454753,7.05781773509428,7.16734529375781,7.22450209006527,7.7090081072701,7.72129311588368,7.6549259503654,7.55018310372073,7.36671095658185,7.42353302312632,6.85625314773237,6.80797638136434,6.33225003354799,6.52243762852536,6.26004026901747,6.40366582439373,6.35287861799412,6.02727259884085
gene-GWK60_A02541,5.86667232512272,6.15384843867441,6.37003479320522,6.18384129767565,6.41997319186965,6.03412871825636,6.29333764992924,6.48279623235169,6.85824159392267,6.78594256822992,6.96345104376933,6.77193226225868,6.73048009713917,6.53175013520813,6.50541135859838,6.33288374493249,5.78836860813626,6.00870530828175,5.95009809234207,6.28419522943783,6.0925448121925,4.8219666177155
gene-GWK60_A02563,6.97247096556942,7.08073002928946,7.2975416074308,7.37627900857798,7.55367493972749,7.5204865702013,6.99486518833169,6.98278421806248,7.91465271907846,7.80727820624805,8.37283401537183,8.29597869722879,8.21688720601115,8.21862074965694,6.56482411930662,7.6053921756536,6.70047816467176,6.89345727140348,6.90440646357264,6.95514621967079,7.11786025856121,6.55526317762719
gene-GWK60_A02585,8.73984023303243,8.82314671342658,9.2692113756722,9.27114643504752,8.36318972679315,8.21056067230779,8.76898889224214,8.73543351152952,9.13848445301374,9.0464138144346,9.10542351972098,9.08435175661259,8.93998534421751,8.82879985363309,8.54270519199035,8.48328394329556,8.17939824608208,8.16537931573751,8.07920253723015,8.04121844594481,8.00008915799439,7.7370799476672
gene-GWK60_A02607,4.96496070510502,4.95629238294239,4.81715827523797,4.78689308809977,5.16255240313964,5.09592249487805,3.93167734921464,3.55248739173944,2.61680720888815,2.87799881241456,3.35657855793896,3.58169678918645,3.81408211067729,3.81076836093567,4.55743989949779,4.26551199706075,4.62194486999308,4.73287594298186,4.89642746454213,4.83185937348259,5.01139259314733,4.98858366802755
gene-GWK60_A02629,6.184872404018,6.07923646204979,5.33385493923851,5.48442852683785,5.8115830496223,5.75216894485813,5.1700531533109,5.22702796357376,4.58622482120637,4.61797269395063,4.29862191193726,4.52769560417419,4.52492978384709,4.68690369157165,4.57122709840472,4.8383608273396,4.83929214891931,5.0039981637172,4.90504821896052,4.77390224660872,4.615819090468,4.64730588895046
gene-GWK60_A02651,7.47380307417859,7.47522256722515,8.35819035414344,8.34557381965037,6.52786247531592,6.47928290193377,5.8527843300802,5.73594007298531,6.75069312562397,6.81015437322982,7.2509080890959,7.15474357884619,7.22975877672698,7.15539701760268,6.9919688079096,6.64994463754646,6.39120837587365,6.43963540832636,6.1823632537197,6.21618691405402,6.15162597956472,6.24114728368863
gene-GWK60_A02673,5.28839588972079,5.20161320145864,5.06955916045982,5.04188576638001,5.17633897714352,5.2504652926845,5.08821357530572,5.12153411662939,5.44330471346609,5.2911756763675,6.07769081329867,6.16008651562764,6.19287076115478,6.14642980818219,6.2555641547274,6.24407226813973,6.35507832999585,6.2849082562402,6.4339151462508,6.49169532237519,6.6319680454397,6.64706463861727
gene-GWK60_A02695,5.01170293385707,4.94184324208691,4.63480168965458,4.49577552368365,4.84055177893633,4.94536832798968,4.89146514118097,4.97958626843415,4.86858982450087,4.68298483567964,4.61211775994164,4.71289450806694,4.58908432426581,4.75023600429908,4.7187387540407,4.58394878045302,4.75993441740976,4.72424619449095,4.55951048769241,4.38224627450376,4.44829616825318,4.52073781841723
gene-GWK60_A02717,6.04758191492267,6.09760268629857,6.29070639076279,6.32558409756454,6.03736323750112,6.0537969245833,6.13180473774759,6.04318926503692,7.16644426276646,6.97498562746669,7.66113964991296,7.69506087849874,7.76836106139663,7.64678740547822,7.61973947822212,7.39756712375642,7.06507727360932,7.10212744965381,7.01504816804545,6.83558401761928,6.85002687143812,7.07158029560032
