Gene	CaB41	CaB44	Ca15m1	Ca15m2	Ca30m1	Ca30m2	Ca45m1	Ca45m2	Ca1h1	Ca1h2	Ca1.5h1	Ca1.5h2	Ca2h1	Ca2h4	Ca2.5h1	Ca2.5h4	Ca3h1	Ca3h2	Ca3.5h1	Ca3.5h4	Ca4h1	Ca4h3	Ca6h1	Ca6h3	Ca8h1	Ca8h2
orf19.1061	9.86789363283444	9.7425786013721	9.17655044049441	9.08847927704019	9.5932170146116	9.61698613019981	10.3132585605524	10.3193770914794	10.2776989295618	10.2972876480826	10.2323606341071	10.1822367242058	11.0544892955383	10.893473224569	10.3705591475369	10.3116812850524	10.3286063009278	10.3432667624662	10.4521879678151	10.3100437621856	10.1578232437387	10.0741673466257	9.52936472994332	9.06045917382905	9.08958587071188	8.9048696035276
orf19.1062	-1.35889459537391	-0.282341437135855	-0.965105976178023	-0.43374217298607	-0.451990371853648	0.0963938454337301	-0.0652080876401421	0.272903524121863	0.090006808357546	0.397769201311369	0.36830015796811	0.509250576376667	0.495347369094454	0.535123987931015	0.0921564610098661	2.1541576454855	-0.301189153930518	0.588411503688129	0.708129636913219	0.437228340611802	-0.465433120013544	0.798339673895514	-0.300952339453098	0.349795592371904	-1.25988267557924	-0.200108075005648
orf19.1063	3.85906073795918	4.01832733286333	3.63122869139693	3.50917249725282	4.31121770659858	4.18300045957468	4.22020782709473	4.43990804073577	4.01762658227442	4.36321071363548	3.60862841307651	3.90142736969461	3.47316907770577	3.39403416893893	3.46726789438869	3.61468350414631	3.40892800598027	2.83581149260104	3.23629554968169	3.23337219643673	3.19777022288504	3.16965622413022	3.41777601844098	3.06700136372273	3.06432774283044	3.22625133553802
orf19.1064	10.9549572790124	10.9363641687408	10.323393673924	10.2882120359096	10.266338723917	10.2805944021425	10.9158798412743	10.9747437578682	11.0245610593306	11.0637862362181	10.8306936544912	10.899250641327	10.3926866966183	10.3124144373661	9.84217287376796	9.6259809914637	9.55005835408048	9.38945313006356	9.25189581712555	9.23577568834789	9.18836485399929	9.0614627425667	8.70986066180124	8.73732441469322	8.45669840339451	8.4517794599006
orf19.1065	9.04627591479428	9.06659085798967	11.3135291645913	11.3966285202166	12.4676473236398	12.4902300954937	12.1016996327227	12.0555258942635	12.6161615739617	12.4197138785249	12.6120469139202	12.4517083055126	12.1647734261447	11.989520014439	10.5087935537779	10.3193594365649	10.0247711169977	9.96708184653798	9.89572039270062	9.88364144126113	9.99006207998308	9.83575322262588	10.2504248365762	10.201302165929	10.2810637811745	10.3917252295521
orf19.1066	3.14346976853598	3.40460678657082	3.40000879222146	3.36424963085751	2.66867010669412	2.58992876985379	3.17998852916717	3.07828799729061	3.8749663783906	3.50833897462344	3.88994875138231	3.84082122639664	4.33328074964461	4.28255001370489	4.51289099727993	4.33584518146213	4.43680409097744	4.70121846905684	4.78801562105192	4.80479538722627	4.6952704610312	5.21461673883355	5.25851131742295	5.1672495857864	5.27304830381169	5.27890871906366
orf19.1067	6.95856128595384	6.89028375078673	6.10719028493068	6.03097672431008	3.15377806519349	3.0044844030779	3.84412447144309	3.79963208529204	4.33101668144832	4.50454692412152	5.29093570179019	5.39876566217611	6.09214302186757	6.08329844173115	6.51729294634303	6.35587933492524	6.7483083430034	6.64574502813699	6.86282341724992	6.79520812776491	6.94169711319943	6.79306784108968	7.41166093440311	7.47041474818789	7.39389460135054	7.4853439781505
orf19.1069	6.42803383011368	6.36156064418341	6.99391406464745	6.92080579182415	6.26401335118515	6.39751206670743	6.31935228069684	6.23026421601277	6.74206841313222	6.63546779720406	6.38773348678273	6.37778007943529	6.41683987132888	6.54033369008621	6.84605285520839	6.49968111276913	7.05108697180719	6.94089827480559	7.05955049407955	7.0548640130048	7.15280013715296	7.05466256355177	7.39471079859165	7.15369658275045	7.31351792831444	7.48174277771479
orf19.107	4.46522191388998	4.61826034201183	7.51928260417746	7.4038525199549	7.70410702673208	7.59823450731332	7.64479802681921	7.5928648761791	6.42336076239056	6.27876095557379	4.94066676850349	4.80307393250168	4.91582889569316	4.97861451030307	5.78562020554849	5.76439333027396	6.45121698727226	6.56625842299483	6.9715876906827	6.99465559832086	6.84244252680067	7.16959106234988	6.92163773612879	7.09881175167018	7.13474604119006	7.1332104407963
orf19.1070	4.74331176465877	4.56524049564814	4.27024790209154	4.2298019276299	4.0674736726379	3.89934635214861	4.23495577808524	4.30324138687665	4.47113704126194	4.43118891780152	4.20113093136196	4.35573601856443	4.42410426944584	4.25146806495051	4.40951042038187	4.4571074485418	4.43593955102309	4.40370766744374	4.33836987232572	4.34971762455569	4.21714920776354	4.47941828733427	4.404586498054	4.29113821550498	3.99452000228891	4.40576390956297
orf19.1075	5.42017220824091	5.3626591725609	4.54550051361482	4.47536972990191	4.66783292607116	4.74889659475347	4.60406182405019	4.7646554669318	4.80056364457856	4.69355731946628	3.8607898322132	3.33560134536368	3.66628878167527	4.1900465239535	4.63595369599123	4.61765929621077	5.00631232210186	5.09820712099405	4.97898908543935	5.35258501133516	5.32421806117441	5.16257769590583	5.47114452857925	5.96248358374434	5.77440799048003	6.11621695564794
orf19.1075.1	0.596115193456365	0.0174378728564705	-0.00705764837688173	-0.306491581827686	-1.03210797184883	-1.72365813064113	-0.651480485337711	-0.738304271486918	-1.25429198164176	-0.227530330384184	-0.296396659878789	0.363726231091269	0.122574617758498	-0.344644390794669	0.59573019883135	1.31728259919821	-0.210353962358073	-0.0892596117467362	0.780266851183051	0.640322689396889	1.53264098788896	0.956609580915758	1.82978146577246	1.51272682254658	2.23856521638278	1.192273954814
orf19.1077	7.7591137391739	7.72446015410176	6.0184716488258	5.96762472464741	5.14352375553773	5.24401304547452	5.05363654096821	5.19550020409059	5.46100626801132	5.65682065642689	5.72316292088504	5.81713006096989	5.70885590717185	5.70506168894669	5.82670995138972	5.63366199360647	5.70087554826474	5.44418979938997	5.47548183927855	5.39533359365783	5.46338210490508	5.61850491561449	5.54261079315636	5.40771200974084	5.19050425984665	5.2893015402209
orf19.1078	8.25257383927634	8.26125984710238	7.66450377046504	7.70090236402561	6.41691565782079	6.44708944584652	6.71173208156403	6.78728687392432	7.47493276550317	7.46708385611554	7.99180120699667	7.91759712204572	8.18588642415742	8.06890026632598	7.90349919341138	7.85531274293538	7.84202380459974	7.74821691842859	7.81336758560669	7.84663807749937	7.80804882303154	7.76551345639971	7.9797053581387	8.11621308976179	7.99405160593729	8.01890963339097
orf19.1080	2.05348508491345	2.30359426753174	1.59624367863964	1.20819017651496	2.29460519611009	1.96294833304066	1.8878223863909	2.26103563207569	2.13998012250791	2.03481783935322	2.22638902599768	2.46474109792395	2.57438686411141	2.38404566798047	2.6233721660232	3.61719008870978	2.79278304906642	2.57280522627883	2.5205751388282	2.81080009786207	2.53852352646726	2.77556513733626	2.84588354742569	2.78094789129483	2.91891465675071	3.27144818774992
orf19.1082	1.56721913342009	1.41034268310385	3.45821384735059	3.42052237250311	4.09327535534567	4.07613439175859	4.09106662623694	4.02616156809945	3.60979320813353	3.3766167777749	2.69597209137793	2.39153333699733	3.3403168205078	2.90097395922704	3.54881711367127	3.53137054766813	3.68220856818459	4.11658084815447	4.06995317589197	4.2077881232866	4.08351802241621	4.26416184745493	4.12731507339334	4.11710186442758	4.37569986151636	4.1814203882315
orf19.1082.1	7.52688620355894	7.57536653184232	7.56503569226324	7.6832812664099	7.71114877339394	7.72097082082014	7.94526623217341	7.79571686864734	8.16074626286447	7.90661883593638	8.24669103395244	8.09195070832923	8.54858334330047	8.47270637695374	8.31244656805484	8.12492485578508	8.15581161921343	8.52708033331342	8.35302352267163	8.39407916422718	8.3552615440556	8.42963558890504	8.29968522349439	7.92366155102955	8.2030191273027	8.13044114248802
orf19.1083	3.30623971590661	3.5957359872565	4.66839182876636	4.4620255473646	5.16052095958111	4.99275505093091	5.11790831421308	5.06498171864151	4.62308398022912	4.45315469100106	3.62109892722213	3.7918953508435	3.67238442952972	3.53983053362492	3.90385155568802	4.00551563930349	4.10111187040323	4.23165293295814	4.42530429198244	4.38783018209187	4.52428506241633	4.51357046032382	4.83375972861248	4.89236243235814	5.07950769650161	4.805913012421
orf19.1084	7.79386888746424	7.96205286282586	8.39295621994518	8.40798221711266	8.34796365994853	8.35666844839283	8.47137966393735	8.52734247268605	8.36790987539445	8.3327976269616	8.20296633235705	8.01939064517325	7.77971603160796	7.95720336434695	7.99521044904337	7.59756190193654	7.82568200007698	7.565416792313	7.47809341691066	7.37903402669722	7.45660635461873	7.36858550779723	7.13658743861275	7.18321007919909	7.01238918895538	7.10409316283062
orf19.1085	7.03170326865903	7.12821039853399	7.02473618410944	7.13774820195149	7.1320236778957	7.13603581689538	6.84747943734326	6.8290852948446	7.01433782335668	7.03337717358037	7.1997550589096	7.22953954073718	7.17430416949145	7.17801861862264	6.87749364420665	6.67589505027432	6.89042887711575	6.80207139595837	6.75170932939648	6.61012022696503	6.70159579559357	6.66609531340916	6.70073722830938	6.71710658563453	6.58719340062991	6.61301703879115
orf19.1086	6.71393603349921	6.90483729010667	7.65523109208868	7.42816437891835	7.58543159711355	7.77244300632543	7.43989406951909	7.45609776908841	7.37957490046872	7.50016604467981	7.50197161354177	7.34795024775395	7.34444746076692	7.42293506050775	7.38545686341546	7.11698589590371	7.14708431710878	7.30084971097838	7.16772675088608	7.00439248909886	7.02855658175976	6.93771808570162	6.80090707050595	6.58197158283813	6.78615246620855	6.86140223139555
orf19.1087	4.7574591179858	4.82248368335482	5.27635787685634	5.29909787199529	4.89606106323552	4.94661843516516	4.9222187060157	5.10239200269028	4.56706996102294	4.50033347322702	4.09337797628013	4.11546638043102	3.64794426463274	3.93940748892674	4.41621214047147	4.56879971260573	4.68488296431001	4.41216372701623	4.80834710764309	4.70706084665591	4.80897592909668	4.90541914302912	4.74799510679667	4.68250506876611	5.17857307962685	5.08442202291457
orf19.1089	4.52500598781449	4.65497310306674	5.69202074987088	5.49331153047885	4.59745755517181	4.60604947941635	4.30651547072882	4.4488727565983	4.27529850662566	4.6447625692274	4.73339727262233	5.20673568799011	5.46773285370159	4.70372479764045	4.75704108441127	4.83647734086194	4.97520245026795	4.90065985769763	5.06091820774302	5.07437681918437	5.12836988630095	5.17067707822672	5.72229554363308	5.88400406870907	5.75895165084313	5.65912054705681
orf19.109	5.92207832331342	5.90406694292297	6.09195156646062	6.15086787184947	5.83920938212643	5.83165812094904	6.04867991746651	6.1376626986648	6.04935081250514	6.00904376788943	6.15777628987945	6.0932257493448	5.80238476152857	5.92422477915608	5.94425122076954	5.75049091697621	6.03515612470162	5.78743380543757	5.81148463002341	5.84387206623146	5.68667807998573	5.73223142914273	5.72977224850332	5.76336039916981	5.54587678821483	5.63554627516089
orf19.1090	1.07417206621474	1.37556845038853	2.5657159837623	2.35315848503096	2.9429159543877	2.81204585886686	2.8375223570846	2.77033563884561	2.19645496650004	1.9874363684394	1.19967264748599	1.33103756769897	1.45778929664195	1.86085553372161	2.28556109707745	2.62802109540425	2.77065332070507	3.14244588823521	3.1840672379896	2.9188712313298	3.11302413723056	3.5217141381159	3.35147117038021	3.11561249742058	3.24160113176329	3.15568492573199
orf19.1091	2.92273108377293	2.8886216251798	7.24922062942065	7.17230039955709	7.25084432861138	7.26050135449394	7.18405236818208	7.11329224622397	5.87392563365002	5.82587959470902	3.15593592424317	3.27583092081459	2.8979866473264	3.07184191798789	4.84545490320663	4.77158001796997	5.61382688713378	5.64485254208213	5.87883125069488	5.75596003978017	5.95365802596313	5.80573988635681	5.89848939415436	5.88924971605319	5.9290477275795	6.08806070428969
orf19.1092	6.02069445797021	5.99278898432909	5.64269837157668	5.50854880975199	5.86785823355754	5.93534700060155	6.17520360354101	6.16105170122144	6.10817483102758	6.34958344987827	5.47394585312203	5.90969505574333	5.84999890829627	5.75253101640059	5.5765488010138	5.3323684875355	5.50396056894575	4.87318285058547	5.07890700073531	5.04486948666987	5.00613198560127	4.93741822274599	4.80573422415682	4.44644097192195	4.60478874513003	4.93090251018474
orf19.1093	6.53866309757798	6.86934654573685	7.04913880126304	6.80313380280721	6.93920799754362	7.2704504948236	7.17132995479564	7.24136031371933	7.12395526541481	7.26336255903959	7.21628818564314	6.87991650070085	6.75147295149933	6.8451582639538	7.03164742019829	6.55020909299303	6.8194258827471	6.84984761052783	6.82601806972308	6.77107843269399	6.62932287618808	6.83691871544378	6.29482075156247	6.20636186159247	6.37219449087841	6.52361134181289
orf19.1095	6.56202448254528	6.39341461518669	7.11795900303962	7.03635524027132	7.11952234979461	7.09120964326721	7.16749124983943	7.1954913309733	6.98391051780946	6.91886575922636	6.40856531031951	6.43810199285769	6.20619416837632	6.1276540155499	6.31975571314013	6.15433211393221	6.53102491019536	6.37891714648987	6.46755149014404	6.41283946081838	6.38657440922104	6.31300827496328	6.59928692921449	6.39413344718786	6.49244287873073	6.62067820889424
orf19.1096	5.58785131164989	5.52020286467443	5.7732403067909	5.71199954014777	5.42514860287545	5.57224374504038	5.57156153444925	5.55675687041897	5.45743835574882	5.49419675828901	4.89616400968825	5.08431618782107	4.90067729260836	4.64771304690108	5.07551793291915	5.00450160736465	4.97520245026795	4.82733263470496	4.67751470320517	4.74060228361348	4.7293699572823	4.78397752452294	4.92125595420601	4.82814089065245	4.88306920482529	4.69831572182742
orf19.1097	8.81869647813579	9.05900005946794	9.55455106701638	9.60440432754572	9.18448235249572	9.20056944007987	8.55000756421651	8.58678004155554	7.96038715461834	7.98725659258541	7.37111800614802	7.22381015988665	7.77873841859499	7.75871406817353	8.83248443094324	8.40294005240119	9.18546139153658	8.95805181745849	9.03320883576477	9.03602393619074	9.56466937176012	9.28777618574997	9.52463241977245	9.09782863640726	9.53066408080852	10.0606652954481
orf19.11	0.265241221872269	0.171339177078485	-0.384140738383607	-0.0994364143795848	-1.70149984684918	-1.46702467838398	-2.28160514786901	-1.60441674916362	-0.170689268824745	0.00237425871700842	1.08325123558588	1.23138819848233	2.73896634182764	2.58649740632783	3.04256373595704	2.96953784843901	2.93846096041636	3.30142185110777	4.06084393206768	4.07517673578888	4.19572324815773	4.3178943952777	4.93655699824619	5.0207369598872	5.29413624303092	5.12597555944655
orf19.1105	1.36031621753995	0.661635680134427	0.563645422232576	0.926663752173431	0.712532255022319	0.317235030218267	0.42096671845246	0.35149351509311	0.914953461392559	1.03254342308478	1.41550094819351	1.07460041607214	0.998580431001507	1.3638587747904	0.893410552846784	1.58806471358048	1.09094326381522	0.861314808049557	0.780266851183051	0.50815103376561	0.884477913594881	0.798339673895514	1.41322554754058	0.349795592371904	0.00123854995622082	0.756586146643839
orf19.1105.2	9.07881297424392	9.06329116417518	8.84221747525477	8.97572561692791	9.45826142299311	9.69489797052238	9.38476318599556	9.35695571558858	9.16500565438173	9.08005463949099	9.21729787739956	9.27834063234563	9.31578424834916	9.29981757484557	9.31260984717961	9.18625385529348	9.56419918156169	9.77096624716646	9.71566044854533	9.70881882526882	9.9130211425233	9.91368958518429	9.93325370274397	10.1831849762064	9.86194603102154	9.90060666614581
orf19.1106	-0.231443911020495	0.772711973163246	0.610026315998336	1.0267354693831	1.12648684754454	0.829011767092675	0.0280649702807563	-0.200882151899001	-0.269223960559122	0.0740728936130281	-0.039291434046316	0.438322502633969	-0.107392736768412	-0.228269005968983	-0.124161206512005	2.81701599081208	0.0222419482269003	0.647278469470607	0.467255808757729	-0.0821540137571124	0.482703028594411	0.682275236767848	0.207400468905556	0.177375336417944	0.595722956747526	0.476815998773916
orf19.1107	5.98517423047919	5.85934778051766	5.33374604627084	5.32779028876587	3.95911398398075	4.0534956596122	4.21028148153011	4.18105971663778	4.12890566928725	4.09349033023584	4.40860425083629	4.48258690711102	4.70753113421934	4.61343320764517	4.8316269611196	4.94820256498488	4.79236461111179	4.92173676549819	5.14186700370039	4.92370261632569	4.96629729778648	4.97192142699013	5.33121820281552	5.16766738907032	5.35989265700019	5.36875747262134
orf19.1108	8.95095812866325	8.82090085168921	7.97753181744596	7.89544876956247	6.26287699612194	6.14094686211101	6.31819856100692	6.25475304932206	5.94470880316093	5.95925964330295	5.36694674928228	5.37522416994172	5.56872806110321	5.44173511678739	5.66923321879842	5.64941725615925	5.98438035780454	5.9971499361264	6.47027998322754	6.26837000840466	6.44222315510167	6.46013995278687	6.68927838912738	6.73374284935141	6.6196458189683	6.49293190568791
orf19.1109	4.64019419530489	4.56524049564814	5.00633513362162	5.04870779482094	5.44131158231837	5.45111562096677	5.5812120553495	5.62162061135059	5.67178967264438	5.61603223202139	5.37801072073391	4.94734811186479	5.08224045163279	4.95517353306509	4.55628285388345	4.58692188057993	4.44295336073124	4.78089444213319	4.97515216383433	4.98985585700405	4.43731561037733	5.0960916896512	4.66072472637694	4.56929595589578	4.74475532357243	4.73104136580143
orf19.111	6.44645209645265	6.4400175374381	6.68970714262374	6.80031414631961	5.54434296100085	5.452840839262	5.5097861570261	5.63407572733282	4.58211615991763	4.84096393006396	4.67664423735563	4.80821316266984	5.06375612860071	4.79512239893643	5.16469541357767	5.13928813026134	5.29998616822633	5.00479158913307	4.94694668939113	4.90417824190438	5.03280124638668	4.87359750896213	4.87386516851989	4.96765643105748	4.53894850225632	4.47958268998815
